date,PERIOD,P,I,N,A,IBP,D10,D30,D50,D70,D90,FBP,DEN,DS,FEED,DS_RATIO,COT,CIT,CIP,COP,H2,CH4,C2H4,C2H6,C3H6,C3H8
2019/11/17 19:00,0.9046875,37.18852482,41.09572754,15.25213356,6.45361406,36.05211779,63.02842484,84.1939415,103.1703262,125.9718362,177.4719826,211.0026227,712.8313721,20.92780656,39013.57618,0.536423692,828.6985178,601.1624102,197.7068976,45.73255164,13.23791939,27.96895065,31.78481365,3.893018384,11.01137113,0.317622373
2019/11/17 20:00,0.905208333,37.15093365,41.16342074,15.26598996,6.409655197,36.04257571,63.0297507,84.13639323,103.1334516,125.9480372,177.2870865,211.0456833,712.809317,20.93522457,39014.13372,0.536606162,828.5432917,600.5889934,197.6785442,45.61200676,13.2452615,27.95746322,31.78280101,3.897749463,11.0423108,0.319617136
2019/11/17 21:00,0.905729167,37.1121884,41.20717004,15.28241334,6.388228313,36.03415788,63.02685038,84.07027702,103.0937154,125.9351657,177.0987668,211.0859492,712.7868347,20.93773186,39014.76071,0.536661804,828.6112508,600.882947,197.5958465,45.62717925,13.25878341,27.98985584,31.7972266,3.894233595,11.03986334,0.321611899
2019/11/17 22:00,0.90625,37.0921435,41.24168485,15.28861163,6.367561285,36.03044974,63.0210935,83.99971097,103.0515252,125.9075286,176.7805316,211.1263621,712.7631724,20.92488303,39015.19091,0.536326557,828.6673341,601.0372202,197.2631605,45.30623222,13.24644561,28.01145135,31.81764252,3.892750129,11.02965463,0.320262601
2019/11/17 23:00,0.906770833,37.075962,41.24957218,15.29232561,6.372140304,36.03271262,63.02532234,84.01910617,103.0634511,125.9275424,176.8140734,211.1027621,712.7707387,20.92537867,39012.65934,0.536374065,828.7048853,600.439568,197.1753092,44.94631021,13.23231507,27.98257214,31.79844384,3.88310784,11.02944516,0.317211956
2019/11/18 0:00,0.907291667,37.06937892,41.25145454,15.30168341,6.367483298,36.0098348,63.00774867,84.06029091,103.0739858,125.8822829,176.9034566,211.0558126,712.7748291,20.92546957,39015.81152,0.53633306,828.6513517,600.1231275,196.6457412,44.59987712,13.24189922,27.98138276,31.79969064,3.874709878,11.05331831,0.323425144
2019/11/18 1:00,0.9078125,37.03040746,41.28316313,15.31425556,6.362175099,35.97538484,62.9896574,84.06121941,103.0442024,125.8020562,176.8295695,211.0198776,712.7631582,20.93270346,39013.30996,0.536552871,828.5840384,600.3683743,196.8658074,44.52167143,13.27609106,28.03399205,31.84374521,3.872517961,11.07181665,0.322518319
2019/11/18 2:00,0.908333333,36.99706472,41.31094189,15.3295558,6.35243814,35.94277871,62.97219823,84.02920405,102.9973598,125.726774,176.60516,210.9949071,712.7431173,20.93253949,39015.11643,0.536523825,828.6210419,600.2573216,196.6820293,45.0589738,13.32562601,28.0885146,31.86637616,3.869238963,11.0910754,0.321611494
2019/11/18 3:00,0.908854167,36.96577085,41.34614786,15.34528654,6.332794611,35.9095068,62.95199362,83.97917442,102.9403072,125.6521308,176.3638153,210.9935206,712.7172719,20.93440817,39016.12828,0.536557806,828.7125919,600.1609595,196.8023043,45.41024605,13.3524364,28.10359162,31.86552408,3.873079742,11.10159462,0.32070467
2019/11/18 4:00,0.909375,36.9310037,41.38584436,15.3521805,6.320972395,35.87417628,62.93010044,83.91525637,102.8705744,125.5686478,176.090653,210.9978958,712.6866852,20.9356311,39012.31402,0.536641613,828.6118187,599.9340231,196.5605284,45.32983807,13.36100823,28.12557059,31.8725206,3.879446931,11.12012945,0.319801006
2019/11/18 5:00,0.909895833,36.8824124,41.49245962,15.3170939,6.298034795,35.8254432,62.87847042,83.852108,102.7980597,125.3593446,175.5802284,210.99568,712.6408986,20.923617,39013.65125,0.536315272,828.437373,600.8826082,195.9863391,44.43835906,13.38251893,28.17189464,31.92308967,3.882511505,11.13804065,0.321682552
2019/11/18 6:00,0.910416667,36.86703091,41.47819443,15.34578937,6.29898514,35.77049853,62.84867744,83.7926651,102.7092913,125.2355962,175.3822741,210.938326,712.6080821,20.923005,39012.84871,0.536310618,828.4579903,600.4296938,196.1928911,44.60213939,13.40739179,28.19274746,31.94398826,3.884327614,11.13930168,0.324418238
2019/11/18 7:00,0.9109375,36.82830804,41.46345596,15.39821712,6.30001901,35.74998404,62.85920912,83.7505394,102.6537956,125.2798335,175.3129636,210.9163317,712.6045298,20.92689393,39012.02262,0.53642166,828.6797424,600.4418019,196.5360177,45.00165341,13.41469226,28.21117212,31.92349635,3.867017258,11.10090048,0.321245418
2019/11/18 8:00,0.911458333,36.79446348,41.46133862,15.42107768,6.313120468,35.71533063,62.84413172,83.73558032,102.6069291,125.2186865,175.1648295,210.8676804,712.5917938,20.93594104,39013.91343,0.536627557,828.757361,599.9479698,196.5431447,45.56729671,13.42737986,28.25576143,31.95210437,3.868932479,11.10899366,0.321825772
2019/11/18 9:00,0.911979167,36.77253551,41.458111,15.43128889,6.328065634,35.69435921,62.84039167,83.73872134,102.58679,125.1795099,175.1181407,210.839416,712.5880737,20.93879991,39015.20208,0.536683108,828.4908587,599.6537539,196.4291437,45.69541763,13.42447541,28.21533548,31.90649682,3.866422073,11.15069756,0.323548731
2019/11/18 10:00,0.9125,36.77532171,41.44501502,15.44211481,6.327548035,35.67986412,62.83743731,83.76194166,102.5846348,125.1503789,175.1276212,210.7924573,712.5903768,20.93853616,39007.49373,0.536782401,828.6268193,599.5868772,196.3614281,45.71825784,13.43768675,28.23089594,31.91315283,3.858481859,11.13633436,0.321516493
2019/11/18 11:00,0.913020833,36.75255521,41.45799198,15.45866731,6.320786667,35.65644665,62.82956365,83.79484482,102.5819724,125.0992664,175.226505,210.7500175,712.5915863,22.02336195,41724.8539,0.527823585,821.753219,603.055925,213.3979573,46.19522845,13.25875317,27.85389527,31.73586738,3.971940588,11.56177851,0.343766064
2019/11/18 12:00,0.913541667,36.72457561,41.4458175,15.48657535,6.333031615,35.64201546,62.83431466,83.83342908,102.5833464,125.1068682,175.3861326,210.6980202,712.6030263,23.18649353,44976.83609,0.515520778,828.6520653,616.8211703,239.4389678,45.90571782,13.04690297,27.82108541,31.36365819,4.137893653,11.67093052,0.356823051
2019/11/18 13:00,0.9140625,36.69983406,41.43760471,15.50462344,6.347938212,35.61913166,62.83072383,83.87738368,102.5835242,125.0654837,175.4349854,210.6412247,712.6088206,22.87815038,44964.93279,0.508799835,829.5734988,618.481246,236.6561822,46.46198275,13.15241766,28.25501266,31.48121297,4.161065752,11.43424693,0.344185856
2019/11/18 14:00,0.914583333,36.70213992,41.42101917,15.50907316,6.357767948,35.60290604,62.82493006,83.91425781,102.5964729,125.0434001,175.6096708,210.6046549,712.6164256,22.54855988,44940.99845,0.501736959,830.2355401,619.103148,235.8697327,46.79052552,13.15696213,28.32735919,31.48596959,4.177376101,11.42755297,0.342042697
2019/11/18 15:00,0.915104167,36.70378717,41.42626807,15.51709892,6.342846568,35.57914225,62.81611417,83.92577794,102.5751514,124.9908244,175.55482,210.5666196,712.6132182,22.54376149,45005.64798,0.500909608,830.9910509,619.1342903,237.4005174,46.96074575,13.19251571,28.3927905,31.54944955,4.163202044,11.38909114,0.339054577
2019/11/18 16:00,0.915625,36.70253639,41.40073299,15.53293355,6.353797642,35.55787996,62.81249262,83.93506343,102.5574727,124.9449825,175.5559453,210.5192688,712.6088918,22.54315368,45019.66004,0.500740202,832.8605958,619.987587,236.1197092,47.08218462,13.24707689,28.57126432,31.59603632,4.160280253,11.27778656,0.337401295
2019/11/18 17:00,0.916145833,36.68670654,41.4237339,15.53603945,6.343521086,35.54599508,62.81009795,83.94548022,102.5524273,124.9286924,175.6228956,210.5032285,712.6099396,22.54457716,44902.45479,0.502078946,833.0669817,620.0325711,236.495893,46.62603927,13.25345776,28.60272728,31.62529331,4.155112929,11.24658131,0.337264616
2019/11/18 18:00,0.916666667,36.67601789,41.42335644,15.542206,6.348419857,35.53992894,62.81340192,83.95079358,102.5488154,124.9169853,175.613753,210.4915896,712.6103729,22.54627897,44911.2676,0.502018317,833.0394933,620.1008947,236.7333323,45.76492473,13.20913099,28.55049441,31.55618164,4.144438424,11.23021504,0.337114603
2019/11/18 19:00,0.9171875,36.6637167,41.4195481,15.54707424,6.359661984,35.52488976,62.80626157,83.95650164,102.5399117,124.8954301,175.6114901,210.4715093,712.6081523,22.55082109,44933.00836,0.501876503,832.7545579,619.9301993,237.0442771,45.59267261,13.22375179,28.53861514,31.57211714,4.145608921,11.26410394,0.336832501
2019/11/18 20:00,0.917708333,36.64140441,41.42971433,15.55798211,6.360899115,35.5181078,62.80894826,83.97850456,102.5496966,124.8829694,175.6421117,210.4402303,712.613678,22.54700316,44999.84059,0.50104629,832.9471615,619.8941523,237.0914586,45.72694522,13.22727668,28.51942673,31.55916978,4.14817027,11.27110745,0.336542098
2019/11/18 21:00,0.918229167,36.6215121,41.43349158,15.58052336,6.35447282,35.50246569,62.80213922,83.98921509,102.5467819,124.8539563,175.6322734,210.3978803,712.612321,22.54726212,45001.23407,0.501036529,833.0446786,620.0127037,237.1898076,45.75254229,13.24792005,28.56407323,31.57475006,4.131447341,11.24764724,0.334628334
2019/11/18 22:00,0.91875,36.58388983,41.44526068,15.59367514,6.367174379,35.48177745,62.79902871,83.98807996,102.52638,124.8214514,175.5442446,210.3667669,712.6096547,22.55082915,45001.8842,0.501108555,833.0855819,619.9715758,237.1400938,45.48230087,13.23167016,28.57181829,31.56812722,4.135968233,11.25787607,0.333208052
2019/11/18 23:00,0.919270833,36.58183263,41.44479046,15.60506306,6.358313306,35.4636535,62.78974234,84.00701014,102.5246363,124.7839825,175.5736916,210.3247833,712.6080577,22.54907358,44986.59233,0.501239868,833.0252766,619.8683223,236.8352987,45.34259012,13.25752804,28.58611694,31.60118622,4.143247883,11.26296769,0.335466434
2019/11/19 0:00,0.919791667,36.53471533,41.48224411,15.61154067,6.361499508,35.45099398,62.79283085,84.0568807,102.5389198,124.7549346,175.6662308,210.2749458,712.6191111,22.54623068,45021.39836,0.500789214,832.9713196,619.8354297,236.8462457,45.09557838,13.26524525,28.60074242,31.61119075,4.133308589,11.2731389,0.334907135
2019/11/19 1:00,0.9203125,36.54728629,41.43526986,15.6309549,6.376489433,35.43199336,62.78841553,84.10836131,102.5545343,124.7296449,175.7889949,210.2012548,712.6277751,22.54928269,45011.77143,0.500964125,833.0351752,619.9523859,236.7864439,45.23128382,13.28955284,28.6400361,31.62426136,4.146398579,11.27591796,0.331477579
2019/11/19 2:00,0.920833333,36.51275609,41.45500584,15.64480103,6.377437433,35.40739784,62.78440374,84.1562074,102.5598203,124.684082,175.8592501,210.1234619,712.6363892,22.55011357,45004.3612,0.501065074,832.8465814,619.8460118,237.141691,45.31995616,13.2964832,28.6326446,31.64622261,4.146434344,11.31142343,0.332187505
2019/11/19 3:00,0.921354167,36.50964305,41.43534431,15.65276532,6.392246532,35.38231926,62.77043991,84.20359077,102.5682007,124.6267347,175.9645256,210.065523,712.6404694,22.5479488,45027.30852,0.500761639,832.8545815,619.6252298,237.4669654,45.67338646,13.34446927,28.68942685,31.6897013,4.155343978,11.31201099,0.333282374
2019/11/19 4:00,0.921875,36.49491348,41.41613344,15.6733681,6.405584661,35.35399996,62.76427174,84.25062345,102.5693456,124.5825272,176.0088763,209.9755213,712.6478465,22.54623528,44989.0663,0.501149215,833.0824312,619.8469705,237.2512745,45.63738892,13.35267332,28.72750544,31.70595147,4.151735114,11.30918819,0.334377242
2019/11/19 5:00,0.922395833,36.45028509,41.41837756,15.70937219,6.411964353,35.32478491,62.76195087,84.29147746,102.5635111,124.5407572,176.0674339,209.8960088,712.6535522,22.54804258,45009.22501,0.500964915,833.1326144,619.9071206,237.3262946,45.5723496,13.35910528,28.74596898,31.70941457,4.160920246,11.30495404,0.334955764
2019/11/19 6:00,0.922916667,36.38761177,41.42009411,15.74144858,6.440844464,35.29903355,62.75904185,84.33358714,102.5580678,124.4897264,176.1577845,209.7999591,712.6606923,22.54673341,45026.06512,0.500748474,833.0627639,619.8903897,237.065191,45.57475232,13.34728201,28.76583658,31.72420245,4.162222437,11.33078304,0.331155942
2019/11/19 7:00,0.9234375,36.34484895,41.41579698,15.77873076,6.45062228,35.28350925,62.75356274,84.36930122,102.5716579,124.4697732,176.1655963,209.7113454,712.6669149,22.5498536,45025.35536,0.500825666,832.9572563,619.988402,237.4159766,45.71342035,13.3779453,28.77949,31.71040709,4.159038425,11.33171158,0.331029727
2019/11/19 8:00,0.923958333,36.28947652,41.42595755,15.81962042,6.454946589,35.2536342,62.74161828,84.39725787,102.5578617,124.4142172,176.1909203,209.6225527,712.6681091,22.54858295,44994.17817,0.501144456,833.0689403,619.7306819,237.2330497,45.55647606,13.35880168,28.78074577,31.70762294,4.137468652,11.32221415,0.33391922
2019/11/19 9:00,0.924479167,36.23137067,41.41741619,15.86255403,6.478658605,35.2402722,62.7411836,84.44602903,102.5740049,124.4058543,176.2878736,209.5083499,712.6804281,22.55279122,45035.42045,0.500778964,833.0174677,619.658583,237.4107588,45.71135522,13.32651921,28.74905629,31.65441057,4.147691054,11.32266247,0.33684888
2019/11/19 10:00,0.925,36.20665843,41.38912894,15.88078254,6.513429999,35.27351996,62.75968819,84.49493713,102.6333477,124.4862766,176.4385401,209.4667892,712.7056101,22.54295929,45041.14098,0.500497074,833.0676438,619.6347486,237.3925847,45.76819518,13.2944449,28.65430967,31.5460559,4.135035293,11.30855891,0.335352323
2019/11/19 11:00,0.925520833,36.20190512,41.3978838,15.87339894,6.516811331,35.33877017,62.77446537,84.51913973,102.7168018,124.5995988,176.5572568,209.4855827,712.7281352,22.54059477,44994.65956,0.500961558,833.0423191,619.6571227,237.3057215,46.42421723,13.34315823,28.67811549,31.49790243,4.144080577,11.27830643,0.333855766
2019/11/19 12:00,0.926041667,36.15533752,41.42234325,15.87371685,6.538602074,35.3936182,62.78546289,84.55005569,102.7896086,124.6994509,176.6334849,209.4770292,712.7511007,22.54048216,45086.91205,0.499934042,832.9203813,619.4713224,237.8417527,46.55060814,13.35257686,28.68147928,31.49877406,4.138190448,11.26787342,0.332321022
2019/11/19 13:00,0.9265625,36.14358279,41.42516823,15.86990439,6.551345197,35.42976151,62.79607983,84.57135684,102.8401817,124.791009,176.7330933,209.4974513,712.7722239,22.53555672,45000.44743,0.50078517,832.9917176,619.5414851,237.8563307,46.57973623,13.35972492,28.68433301,31.48117261,4.13999204,11.24749343,0.330189486
2019/11/19 14:00,0.927083333,36.12740224,41.43562406,15.86160609,6.565366666,35.47529348,62.80854645,84.58470179,102.8931484,124.8646475,176.8097631,209.5361544,712.7896881,22.5348251,45046.17617,0.500260555,833.0151618,619.4013238,237.7444199,46.56751485,13.37744413,28.71813991,31.50705028,4.149863226,11.25910961,0.329442766
2019/11/19 15:00,0.927604167,36.10350011,41.43747673,15.87482208,6.574200606,35.48224297,62.81067181,84.60973078,102.9150956,124.8798969,176.8816566,209.5062291,712.7981954,22.53308166,44998.87959,0.500747616,833.0007094,619.3771557,237.9763612,46.69233152,13.3863385,28.7374843,31.52300214,4.141399968,11.24977756,0.330498004
2019/11/19 16:00,0.928125,36.04552021,41.47599017,15.88754722,6.580942869,35.48182449,62.80728772,84.62892609,102.9276984,124.865564,176.9142131,209.4780106,712.8027222,22.5337234,44974.77542,0.50103026,832.9569003,619.391009,238.0459573,46.62959125,13.40269975,28.7583696,31.53766756,4.14257342,11.25016524,0.331554986
2019/11/19 17:00,0.928645833,36.01089312,41.4976059,15.90629285,6.575207853,35.47666759,62.79431667,84.63877246,102.9331818,124.8405693,176.8193764,209.4461388,712.801356,22.53309415,45027.32,0.500431608,833.0334632,619.5846157,238.1458061,46.44282182,13.40996851,28.79435818,31.56435981,4.142102243,11.25972594,0.332611968
2019/11/19 18:00,0.929166667,35.95278403,41.52627843,15.93769339,6.573244333,35.45909875,62.7922526,84.64707298,102.9217239,124.8025387,176.8324933,209.405864,712.7991455,22.53469036,44992.76448,0.500851428,832.9779913,619.427102,238.1644754,46.32852331,13.41208567,28.79314616,31.56322315,4.146220811,11.28159398,0.33366895
2019/11/19 19:00,0.9296875,35.91676966,41.52425912,15.9637023,6.585269173,35.44979865,62.79083716,84.65443204,102.9143687,124.7690271,176.8383771,209.3491526,712.7969594,22.53435447,45007.97379,0.500674715,833.0500913,619.5081629,238.4102456,46.40821737,13.41124607,28.81252352,31.57408354,4.140560719,11.27999122,0.330444142
2019/11/19 20:00,0.930208333,35.87272104,41.52792886,15.98021421,6.60913562,35.44846064,62.79398994,84.6663962,102.9196311,124.7555484,176.773027,209.3210375,712.7986155,22.53570668,45000.4964,0.500787958,832.90125,619.5397966,238.4831366,46.21841291,13.3876352,28.80794471,31.57895469,4.142124725,11.29252766,0.326849639
2019/11/19 21:00,0.930729167,35.83753268,41.55374482,15.99817502,6.600547496,35.4470794,62.79183782,84.66800054,102.9210321,124.7590405,176.7923027,209.2937792,712.7996958,22.53616748,45002.43953,0.500776574,832.8484757,619.5177663,238.0138849,45.96211955,13.38263026,28.8265398,31.58131293,4.14603795,11.26569068,0.333094986
2019/11/19 22:00,0.93125,35.81083349,41.57655334,16.0205382,6.582074801,35.44581884,62.79345474,84.66270727,102.9165552,124.748528,176.7314819,209.2869939,712.7962453,22.53451199,45002.56333,0.50073841,833.0947778,619.6659661,238.2199248,46.27302874,13.40049558,28.82761406,31.5546284,4.147437722,11.26411904,0.325384803
2019/11/19 23:00,0.931770833,35.77185059,41.60806236,16.03566583,6.574421501,35.44034475,62.79403515,84.64995804,102.905558,124.7237511,176.7343442,209.2690257,712.7906911,22.53351676,44992.63748,0.500826758,833.0903773,619.6425898,238.3428164,46.08098855,13.3846959,28.80816879,31.54371624,4.143196894,11.27544173,0.327138703
2019/11/20 0:00,0.932291667,35.73044694,41.6322752,16.05769908,6.569578989,35.43733508,62.79319356,84.63692258,102.8965635,124.7149768,176.6894246,209.2719927,712.7844777,22.53616231,45007.26475,0.500722771,832.9972521,619.722056,238.2369246,45.70847873,13.39084264,28.7812324,31.51430043,4.134137665,11.2693038,0.327396822
2019/11/20 1:00,0.9328125,35.71757647,41.64273879,16.06739448,6.56229109,35.43663133,62.79390678,84.61758423,102.8847446,124.7037735,176.6106888,209.2724319,712.7793142,22.53469669,45005.92825,0.500705075,833.0017982,619.6442025,238.2111314,45.63299328,13.38725764,28.78439796,31.51748592,4.136327358,11.25177115,0.327022839
2019/11/20 2:00,0.933333333,35.68438485,41.68085232,16.08146404,6.543299341,35.43841146,62.79576174,84.59652901,102.8772205,124.7115079,176.5586016,209.2897219,712.7735362,22.53534425,44993.78724,0.500854576,833.0411166,619.6843765,238.4280385,45.77516313,13.38209519,28.78704102,31.50984836,4.140161995,11.26024767,0.326648855
2019/11/20 3:00,0.933854167,35.65008812,41.69937897,16.10214237,6.538390215,35.44250215,62.79548187,84.57134972,102.8675231,124.7166406,176.4827606,209.300177,712.7680349,22.53525262,44993.46861,0.500856087,832.9974373,619.8190832,238.2834516,45.8937462,13.37390886,28.76958884,31.48602552,4.138651227,11.26390463,0.325666878
2019/11/20 4:00,0.934375,35.644207,41.70233434,16.11372585,6.529733149,35.45021928,62.79767424,84.54272257,102.8615003,124.721999,176.4449298,209.3135913,712.7592916,22.53564355,45010.25853,0.500677941,832.9437825,619.6544312,238.3448038,45.87417064,13.38424285,28.77245964,31.46857761,4.137023721,11.26428133,0.32365225
2019/11/20 5:00,0.934895833,35.59383367,41.77311459,16.12326771,6.499784533,35.45071379,62.7974177,84.5193826,102.8465753,124.70706,176.2888278,209.331515,712.7518036,22.5331319,44997.73007,0.500761524,832.9872154,619.6423519,238.4331877,45.85989397,13.39539434,28.76912899,31.44721816,4.136553676,11.23525117,0.322458174
2019/11/20 6:00,0.935416667,35.57444553,41.79098371,16.1349329,6.489638583,35.45732765,62.7985569,84.49671529,102.8410623,124.7123386,176.2640076,209.3452059,712.7464671,22.53417215,44995.2048,0.500812748,833.1459756,619.7453062,238.4577149,46.05096358,13.39375511,28.75818863,31.43436532,4.138540045,11.23609253,0.321030381
2019/11/20 7:00,0.9359375,35.54945552,41.80773271,16.1430781,6.48973407,35.45794894,62.79632797,84.49829318,102.8425135,124.6950593,176.2814166,209.3429764,712.7456217,22.53679476,45036.63809,0.500410238,832.828982,619.4612262,238.4441318,46.04949952,13.39696885,28.75012619,31.41709525,4.137126096,11.24744402,0.323086368
2019/11/20 8:00,0.936458333,35.52930654,41.82459532,16.15154012,6.484558066,35.45413176,62.79717236,84.50722097,102.8414214,124.6991411,176.2530851,209.325737,712.747703,22.53700281,44935.29217,0.50154348,833.0368588,619.36516,238.4518497,46.01932225,13.38602917,28.71466525,31.35600184,4.119275591,11.20907514,0.320803867
2019/11/20 9:00,0.936979167,35.49195334,41.82456334,16.16967691,6.503805661,35.46294295,62.80937996,84.52404874,102.8570867,124.7183715,176.352798,209.3083936,712.7558665,22.53746021,44945.58418,0.501438809,833.1058091,619.7275934,238.2781439,45.98942869,13.39215972,28.70741881,31.35985991,4.128467013,11.21083952,0.320046904
2019/11/20 10:00,0.9375,35.49750996,41.80677903,16.17114185,6.514569108,35.48327096,62.8163386,84.55144717,102.8907486,124.7662763,176.4803052,209.293088,712.7700256,22.53724106,44980.80393,0.501041313,832.9820668,619.564736,237.7559676,46.05111398,13.42495478,28.71896375,31.33211931,4.118985786,11.19164351,0.322194013
2019/11/20 11:00,0.938020833,35.46816769,41.81830025,16.17788617,6.525646059,35.49510651,62.81906268,84.56777217,102.9111426,124.7842818,176.5112536,209.278373,712.7772308,22.53679122,45010.0331,0.500705946,833.0023842,619.941309,236.4106759,45.80323091,13.39688442,28.77047366,31.32130779,4.129697286,11.17648267,0.322652311
2019/11/20 12:00,0.938541667,35.46082745,41.81618468,16.18566666,6.527321577,35.48905258,62.81543185,84.58177121,102.9118954,124.7709039,176.5735082,209.253112,712.7798248,22.5373364,44998.24245,0.500849259,832.975213,619.771895,238.1898355,45.78474839,13.39106679,28.73997881,31.33046664,4.133287424,11.20668384,0.320764509
2019/11/20 13:00,0.9390625,35.44975382,41.80942027,16.1900672,6.540759643,35.48995177,62.81471806,84.58741455,102.9154249,124.7707684,176.5548147,209.2413795,712.7824066,22.53222525,45012.22259,0.500580153,833.0000948,619.4906809,239.3069428,45.94902671,13.41448115,28.72714793,31.36725448,4.126435284,11.20020523,0.318839531
2019/11/20 14:00,0.939583333,35.44708659,41.82214203,16.18427477,6.536496631,35.49015528,62.80901038,84.58424327,102.9165709,124.7754852,176.5959445,209.2571098,712.782078,22.53521913,45022.4602,0.500532824,832.9975728,619.6219183,238.3963557,45.63908461,13.37763728,28.71019138,31.33398599,4.12137124,11.20311833,0.316914553
2019/11/20 15:00,0.940104167,35.45407378,41.83464343,16.17239383,6.528888329,35.49096794,62.81186002,84.58016472,102.9154256,124.7774807,176.6032867,209.2697446,712.7822174,21.80690031,42947.12525,0.507761583,833.4853236,619.9410297,227.6469321,46.31774891,13.42776838,28.7885773,31.33204395,4.105870786,11.1158369,0.312404836
2019/11/20 16:00,0.940625,35.44731986,41.85162671,16.16690165,6.524150856,35.49150435,62.80978374,84.57311885,102.9090914,124.7610683,176.601752,209.2847819,712.7784922,20.90845288,39364.99605,0.531143274,832.7974855,614.1467487,204.3997109,45.81211398,13.70570621,29.00723718,31.65178975,3.905277037,10.76580756,0.287550275
2019/11/20 17:00,0.941145833,35.43577099,41.8723575,16.16127323,6.520598873,35.49022064,62.8046999,84.56173134,102.9033705,124.7495031,176.5241816,209.2997286,712.7734334,20.88083522,39007.20158,0.535307184,829.3939027,603.7261992,196.8816104,45.97853051,13.71712741,28.63713165,31.74493422,3.860021842,10.99886458,0.300458543
2019/11/20 18:00,0.941666667,35.44465421,41.8766833,16.15709276,6.511569619,35.49111538,62.80780233,84.55271746,102.8988155,124.7585196,176.5051025,209.3193316,712.7711812,20.87961817,39024.38308,0.535040314,829.6235897,603.6001091,197.6414704,46.3160803,13.69716266,28.66627938,31.71613227,3.865802794,10.97726989,0.301381678
2019/11/20 19:00,0.9421875,35.4228679,41.90329151,16.15390803,6.509933376,35.49314423,62.8083964,84.54411303,102.8950241,124.7637961,176.494046,209.3317591,712.7703105,20.87881776,38987.41432,0.535527121,829.7855483,603.7225558,198.1515924,46.26936982,13.67833529,28.62051968,31.67268057,3.849518132,10.96250711,0.299624772
2019/11/20 20:00,0.942708333,35.42800229,41.9202343,16.14813436,6.493627898,35.49582342,62.81020056,84.5355882,102.8906292,124.7647765,176.4459193,209.3485168,712.7671377,20.88029366,39023.23636,0.535073346,829.6122532,603.584546,198.0276684,46.13196949,13.66448657,28.62903985,31.69790371,3.845788254,10.96760385,0.294618101
2019/11/20 21:00,0.943229167,35.43567219,41.91052799,16.14395844,6.499840569,35.49563719,62.81238028,84.52845675,102.8874306,124.7635328,176.4223399,209.3558533,712.7650757,20.87964639,39014.31856,0.535179061,829.7784503,603.6502367,197.7732606,45.94246852,13.65657126,28.62896582,31.68526547,3.8539006,10.96570345,0.295364084
2019/11/20 22:00,0.94375,35.43161869,41.91635888,16.1436731,6.498349468,35.4996563,62.81342805,84.52202187,102.8866018,124.7716269,176.4886424,209.3719154,712.7648254,20.88008475,39047.47576,0.53473584,829.7085103,603.3602981,198.2302223,45.81414197,13.67243328,28.62781907,31.7050419,3.848972558,10.95532677,0.294866381
2019/11/20 23:00,0.944270833,35.4291256,41.9358846,16.13699799,6.487993256,35.50103448,62.81007799,84.50890452,102.8800303,124.7764704,176.4547951,209.3910917,712.7618195,20.88058965,39003.44641,0.535352426,829.6502297,603.0986474,197.9095857,45.80847785,13.64897295,28.59007129,31.68290736,3.85341286,10.97627311,0.301875116
2019/11/21 0:00,0.944791667,35.43223457,41.95113182,16.12963476,6.476998266,35.49718526,62.80757389,84.48669294,102.8626012,124.7632202,176.4275678,209.4184107,712.7528035,20.88081754,39034.17659,0.534936801,829.7171717,603.1147365,197.9555532,45.61744335,13.65408545,28.59934154,31.69467725,3.852814411,10.97042278,0.300204349
2019/11/21 1:00,0.9453125,35.42081896,41.98254452,16.12162355,6.465012717,35.50114485,62.80673148,84.46513227,102.8571526,124.7490977,176.3184942,209.4416725,712.7447327,20.88009148,39012.18209,0.535219779,829.6486872,602.5448564,197.4927711,45.56818992,13.6335798,28.56064998,31.66147688,3.842585941,10.96422329,0.299725919
2019/11/21 2:00,0.945833333,35.4235775,41.98794219,16.1203255,6.458154209,35.50027885,62.80502383,84.44313749,102.8430197,124.7510398,176.2702337,209.4657773,712.7388143,20.87999016,39018.42192,0.53513159,829.689606,602.4653622,197.671834,45.86192364,13.64263916,28.58564244,31.7059616,3.852123356,10.97452803,0.294434302
2019/11/21 3:00,0.946354167,35.4199995,42.01142775,16.11490927,6.443662286,35.4962684,62.8007597,84.42105993,102.8226832,124.7394866,176.225828,209.486865,712.7317963,20.87990233,39032.92094,0.534930562,829.6607599,601.8947053,197.593391,46.07780546,13.64760154,28.57334896,31.66583822,3.856118386,10.96843767,0.297024306
2019/11/21 4:00,0.946875,35.40983543,42.0091828,16.11351563,6.457467802,35.49735896,62.80624479,84.40271289,102.8100117,124.7463125,176.138784,209.5038747,712.7279541,20.8791964,39011.79411,0.535202158,829.1448601,602.1366155,197.8091891,45.84676313,13.61478483,28.52933851,31.67084789,3.860695496,10.99139451,0.296304362
2019/11/21 5:00,0.947395833,35.41198978,42.03481401,16.10547304,6.437723072,35.50096798,62.80529811,84.38982417,102.8062659,124.7593198,176.1460175,209.5341492,712.7261078,20.87964045,39021.09728,0.535085938,829.6637739,602.4287367,197.7957131,45.74180785,13.60322226,28.51278831,31.63029769,3.848955619,10.96969943,0.296364021
