date,ov1,ov2,ov3,ov4,ov5,ov6,ov7,ov8,ov9,sv6
0,0.728540875,0.362435344,0.335427277,0.483,0.594163495,0.51156962,0.531329991,0.858423449,0.850029121,386.2482
0,0.758353477,0.353968306,0.331860095,0.470333333,0.593075947,0.510484197,0.531467496,0.858423449,0.850029121,385.102
0,0.789870139,0.356406286,0.332544365,0.46,0.592350915,0.535547596,0.530695352,0.858423449,0.850029121,391.8042
0,0.821648407,0.35317761,0.331579656,0.451,0.591988399,0.559397294,0.531086713,0.858423449,0.850029121,383.4468
0,0.826168956,0.3543966,0.333912907,0.441333333,0.591625884,0.584697512,0.530303992,0.858423449,0.850029121,382.3964
0,0.833573608,0.359206668,0.338983241,0.432,0.591625884,0.613609228,0.530557847,0.858423449,0.850029121,389.5642
0,0.798846841,0.365268672,0.341585713,0.423,0.593438463,0.643971463,0.530684775,0.858423449,0.850029121,396.3688
0,0.7708035,0.362435344,0.341170664,0.410666667,0.601413812,0.648431564,0.530684775,0.858423449,0.850029121,388.0284
0,0.748067135,0.36003031,0.341305274,0.394666667,0.610114192,0.654579004,0.530811703,0.858423449,0.850029121,394.8772
0,0.740663288,0.360821006,0.343358087,0.386333333,0.619539605,0.66144677,0.531594424,0.858423449,0.850029121,386.7614
0,0.737452378,0.3612493,0.34664483,0.391333333,0.626246148,0.660963263,0.532112712,0.858423449,0.850029121,385.9716
0,0.750819229,0.364873324,0.352264824,0.399,0.633858981,0.661801999,0.532631,0.858423449,0.850029121,385.558
0,0.760516354,0.371330676,0.358154039,0.408333333,0.633858981,0.662157228,0.532757928,0.858423449,0.850029121,392.6784
0,0.769624262,0.380193062,0.363774034,0.420333333,0.633315208,0.662522325,0.532757928,0.858423449,0.850029121,392.43
0,0.765561724,0.383421738,0.367610437,0.436333333,0.633858981,0.662157228,0.532493495,0.858423449,0.850029121,399.5388
0,0.761761597,0.388627154,0.368978978,0.454666667,0.63657785,0.662522325,0.532493495,0.858423449,0.850029121,399.5722
0,0.767921006,0.38819886,0.368429318,0.452333333,0.637121624,0.66011466,0.532229062,0.858423449,0.850029121,399.8486
0,0.769362656,0.389384904,0.368844368,0.440333333,0.644190683,0.675655941,0.532609845,0.858423449,0.850029121,400.358
0,0.765365318,0.39139459,0.367475826,0.430333333,0.653797354,0.689509882,0.532218485,0.858423449,0.850029121,401.3222
0,0.788888111,0.389384904,0.363774034,0.422,0.662135218,0.709757951,0.532091557,0.858423449,0.850029121,402.6882
0,0.803368195,0.383751194,0.360072241,0.415,0.670110567,0.729512645,0.531837702,0.850739898,0.841001747,404.039
0,0.809526799,0.380950812,0.357604379,0.431333333,0.678448432,0.751803282,0.531583846,0.83636881,0.82658707,404.9548
0,0.815357792,0.379764768,0.358154039,0.457666667,0.680261011,0.754576044,0.530811703,0.821997723,0.812172394,405.4978
0,0.833311197,0.381774454,0.363493595,0.482333333,0.681348559,0.761680629,0.531076135,0.807626636,0.797757717,405.7156
0,0.834162825,0.388594208,0.371031791,0.501333333,0.679898496,0.761433942,0.53082228,0.793255549,0.78334304,405.4934
0,0.854081896,0.399070932,0.380207749,0.519666667,0.689505166,0.775287884,0.53082228,0.786568014,0.777955737,404.82
0,0.870724857,0.407900372,0.389383708,0.535,0.698024289,0.790227248,0.530949208,0.786568014,0.777955737,404.1112
0,0.881012004,0.417553454,0.395138312,0.539,0.707812217,0.806252035,0.531858856,0.786568014,0.777955737,403.4732
0,0.888350652,0.418739499,0.398705494,0.519333333,0.716331339,0.819987567,0.531985784,0.786568014,0.777955737,402.81
0,0.900603464,0.424373209,0.403226168,0.491666667,0.725756752,0.834325015,0.532366567,0.786568014,0.777955737,402.45
0,0.903420758,0.426382895,0.404325489,0.450333333,0.727206815,0.840235635,0.532620423,0.786568014,0.777955737,403.4684
0,0.904272386,0.428392581,0.405559419,0.405,0.726300526,0.84409382,0.532620423,0.786568014,0.777955737,404.6612
0,0.904534796,0.424768557,0.403775828,0.365333333,0.723762915,0.84879074,0.53235599,0.786568014,0.777955737,406.304
0,0.90584524,0.41834415,0.397056514,0.346333333,0.721587819,0.854099444,0.531583846,0.786568014,0.777955737,408.1204
0,0.90401078,0.40829572,0.389518318,0.332666667,0.721406562,0.860611981,0.530557847,0.786568014,0.777955737,410.1614
0,0.8927408,0.401047672,0.386096965,0.323333333,0.718868951,0.859881788,0.530166487,0.786568014,0.777955737,411.0472
0,0.880422787,0.395446908,0.381856729,0.316,0.720137756,0.859516691,0.530039559,0.800939101,0.792370414,411.5118
0,0.873280545,0.390603894,0.379523478,0.308666667,0.723581657,0.860730391,0.530039559,0.815310188,0.80678509,411.0914
0,0.844974793,0.388989556,0.377605277,0.304666667,0.727206815,0.860483704,0.531329991,0.829681275,0.821199767,409.9128
0,0.825842149,0.384574836,0.373365042,0.295333333,0.728838137,0.860237017,0.531192486,0.844052362,0.835614444,408.0588
0,0.812213693,0.378545778,0.369259417,0.287333333,0.729563168,0.858312858,0.531583846,0.858423449,0.850029121,405.3484
0,0.805267856,0.375317102,0.366522334,0.283666667,0.729744426,0.854217854,0.531583846,0.858423449,0.850029121,402.53
0,0.794456693,0.373702764,0.364200301,0.288333333,0.728838137,0.848553921,0.532620423,0.858423449,0.850029121,399.86
0,0.794194282,0.375317102,0.365434231,0.294,0.728294363,0.843491904,0.532620423,0.858423449,0.850029121,397.4442
0,0.782269081,0.37571245,0.366253113,0.309666667,0.727750589,0.835301896,0.533910854,0.858423449,0.850029121,394.9688
0,0.787838468,0.371693078,0.363919862,0.324666667,0.728475621,0.832045627,0.534037782,0.858423449,0.850029121,393.2186
0,0.782072675,0.368464402,0.362540103,0.314666667,0.728838137,0.832282447,0.534418565,0.858423449,0.850029121,391.771
0,0.779975803,0.368892696,0.365007964,0.284,0.729200653,0.833002773,0.533001206,0.858423449,0.850029121,390.5224
0,0.784628363,0.369683392,0.368429318,0.242666667,0.724850462,0.82722043,0.53235599,0.858423449,0.850029121,389.4624
0,0.794129082,0.38012717,0.374733583,0.191,0.725756752,0.824931174,0.531456919,0.858423449,0.850029121,388.7166
0,0.79019775,0.388989556,0.379254257,0.139,0.725575494,0.821319677,0.531203063,0.858423449,0.850029121,388.2078
0,0.800092085,0.392218232,0.383371099,0.108333333,0.723944173,0.816622756,0.530949208,0.858423449,0.850029121,388.1158
0,0.778404559,0.393008928,0.377336055,0.095333333,0.721225304,0.811679149,0.531456919,0.858423449,0.850029121,388.5826
0,0.691718042,0.401080618,0.375417854,0.089333333,0.688417618,0.792042864,0.531583846,0.858423449,0.850029121,389.8658
0,0.601297404,0.419200738,0.386646625,0.091666667,0.597788653,0.634814442,0.532482918,0.858423449,0.850029121,391.1956
0,0.508452283,0.44773169,0.40308034,0.102666667,0.50788472,0.476382187,0.532091557,0.858423449,0.850029121,392.5266
0,0.410037776,0.475076599,0.404314271,0.121666667,0.420155882,0.317229606,0.532218485,0.858423449,0.850029121,393.6348
0,0.347856885,0.506440879,0.414320328,0.147333333,0.333333333,0.157110013,0.532091557,0.858423449,0.850029121,394.2924
0,0.337373332,0.534576483,0.421589303,0.179333333,0.279137212,0.017948946,0.532091557,0.858423449,0.850029121,394.4244
0,0.334228428,0.543010576,0.412132906,0.208666667,0.280043502,0.016745113,0.531964629,0.858423449,0.850029121,394.3366
0,0.342549908,0.544229565,0.399255154,0.233333333,0.278593438,0.016024787,0.532229062,0.858423449,0.850029121,394.0844
0,0.373279338,0.547458241,0.399939425,0.244666667,0.279862244,0.016863523,0.532102135,0.858423449,0.850029121,393.6884
0,0.468090124,0.544262511,0.396372243,0.238,0.280043502,0.009038611,0.531583846,0.858423449,0.850029121,393.1898
0,0.572532836,0.524165651,0.383763713,0.225,0.316838862,0.089280957,0.531319414,0.858423449,0.850029121,392.1856
0,0.66491914,0.497611439,0.368563929,0.214,0.379372848,0.198198198,0.53093863,0.858423449,0.850029121,391.4366
0,0.7560602,0.474681251,0.34884347,0.203666667,0.442450607,0.304826184,0.531192486,0.858423449,0.850029121,390.8334
0,0.822237623,0.451355714,0.327058982,0.201,0.503715788,0.414226932,0.531192486,0.858423449,0.850029121,390.5298
0,0.81797868,0.425592198,0.3024028,0.206666667,0.563712162,0.53325834,0.531583846,0.858423449,0.850029121,391.7824
0,0.822172423,0.410305406,0.283781662,0.215333333,0.588544499,0.561814827,0.531456919,0.858423449,0.850029121,392.3746
0,0.825383333,0.403485652,0.27131896,0.223666667,0.588725757,0.559160475,0.532102135,0.858423449,0.850029121,391.8094
0,0.812082487,0.400256976,0.265844794,0.234,0.588907015,0.557473136,0.531710774,0.858423449,0.850029121,390.9866
0,0.803695806,0.397818996,0.261469948,0.246,0.587275693,0.550842189,0.531710774,0.858423449,0.850029121,389.8444
0,0.794915509,0.394623266,0.261750387,0.265666667,0.587819467,0.543974423,0.531583846,0.858423449,0.850029121,387.249
0,0.785087179,0.395413962,0.26448747,0.290666667,0.588907015,0.540244516,0.531583846,0.858423449,0.850029121,385.599
0,0.771851533,0.408691068,0.272709937,0.322,0.587819467,0.537836851,0.530801125,0.858423449,0.850029121,384.8968
0,0.772441555,0.42078213,0.280786575,0.350333333,0.588000725,0.535182499,0.530420342,0.858423449,0.850029121,381.0576
0,0.770475889,0.434882878,0.288448164,0.373666667,0.58673192,0.536031102,0.53054727,0.858423449,0.850029121,381.026
0,0.756388616,0.446117352,0.292834227,0.394666667,0.588000725,0.536396199,0.53054727,0.858423449,0.850029121,381.159
0,0.755602188,0.454979738,0.295851749,0.411333333,0.587819467,0.536869838,0.53054727,0.858423449,0.850029121,381.3124
0,0.75271889,0.450960366,0.292565006,0.423,0.586550662,0.542287084,0.530420342,0.858423449,0.850029121,377.2368
0,0.739024428,0.442888677,0.288178942,0.440333333,0.596157332,0.549993586,0.531192486,0.858423449,0.850029121,380.6742
0,0.731751785,0.441274339,0.289278263,0.466,0.607395324,0.553486674,0.530811703,0.858423449,0.850029121,380.2744
0,0.737648783,0.446117352,0.290916025,0.489333333,0.615189415,0.558302004,0.530420342,0.858423449,0.850029121,379.65
0,0.723168699,0.447303397,0.287079622,0.506,0.623164763,0.561074766,0.530811703,0.858423449,0.850029121,379.2084
0,0.734635084,0.439660001,0.278576717,0.512666667,0.634221497,0.559032198,0.531076135,0.858423449,0.850029121,383.3162
0,0.766216946,0.427997233,0.268581877,0.519333333,0.634765271,0.557956642,0.531594424,0.858423449,0.850029121,383.5616
0,0.787904473,0.405462393,0.254470195,0.521,0.633858981,0.56759717,0.531456919,0.858423449,0.850029121,384.1416
0,0.803827012,0.383751194,0.243241424,0.520333333,0.635671561,0.57867835,0.532366567,0.858423449,0.850029121,385.0166
0,0.814899781,0.366059368,0.236937159,0.521666667,0.638209172,0.590371313,0.53223964,0.858423449,0.850029121,381.7168
0,0.819945151,0.360425658,0.236937159,0.538666667,0.637846656,0.602291229,0.532366567,0.858423449,0.850029121,382.6038
0,0.810313227,0.365268672,0.240773562,0.555,0.636215334,0.616747087,0.531456919,0.858423449,0.850029121,383.5304
0,0.8065783,0.37129773,0.243656474,0.566666667,0.638027914,0.623733262,0.531594424,0.858423449,0.850029121,378.8514
0,0.811754071,0.37571245,0.246258946,0.580666667,0.636759108,0.627354627,0.530684775,0.858423449,0.850029121,373.8
0,0.817454664,0.38134616,0.249411078,0.597333333,0.634765271,0.632051548,0.53093863,0.858423449,0.850029121,377.0606
0,0.815816609,0.386156228,0.251609719,0.605333333,0.634221497,0.636876745,0.531065558,0.858423449,0.850029121,371.5336
0,0.8066435,0.383322901,0.250656227,0.609,0.635490303,0.637833891,0.531329991,0.858423449,0.850029121,369.3478
0,0.799567264,0.382927552,0.249971956,0.609,0.633315208,0.637113565,0.531329991,0.858423449,0.850029121,372.2774
0,0.781679864,0.380917866,0.249287685,0.599,0.634040239,0.637113565,0.531594424,0.858423449,0.850029121,372.4632
0,0.779451787,0.38012717,0.248872636,0.584666667,0.634402755,0.636748468,0.531467496,0.858423449,0.850029121,370.851
0,0.763988869,0.377722136,0.247089045,0.569666667,0.632590176,0.636146552,0.531721351,0.858423449,0.850029121,373.5376
0,0.751670856,0.38378414,0.249411078,0.553333333,0.634040239,0.635791323,0.531721351,0.858423449,0.850029121,372.6598
0,0.73332464,0.38819886,0.252417383,0.545666667,0.634765271,0.626269205,0.531721351,0.858423449,0.850029121,372.3282
0,0.720744216,0.395018614,0.253785924,0.547333333,0.634040239,0.618434426,0.532102135,0.858423449,0.850029121,375.3806
0,0.711309502,0.394194972,0.252282772,0.555333333,0.635852819,0.609760911,0.532229062,0.858423449,0.850029121,376.2618
0,0.709146626,0.394194972,0.251867723,0.573333333,0.638571688,0.600840709,0.531848279,0.858423449,0.850029121,375.928
0,0.708163793,0.388561262,0.248850201,0.601333333,0.637121624,0.590598265,0.531583846,0.858423449,0.850029121,377.6808
0,0.713601974,0.388561262,0.246247728,0.626666667,0.637846656,0.587588684,0.532091557,0.858423449,0.850029121,379.944
0,0.71222633,0.383355846,0.243914477,0.633333333,0.638934203,0.580355821,0.531964629,0.858423449,0.850029121,382.7358
0,0.711308697,0.380160116,0.243230207,0.622,0.637665398,0.574691888,0.531837702,0.858423449,0.850029121,382.5154
0,0.717271701,0.380160116,0.242276715,0.604,0.637121624,0.569393051,0.531710774,0.858423449,0.850029121,388.2768
0,0.725396776,0.379731822,0.242422543,0.578666667,0.635852819,0.56493295,0.532229062,0.858423449,0.850029121,387.25
0,0.735946333,0.37251672,0.24078478,0.554333333,0.645640747,0.573241368,0.531848279,0.858423449,0.850029121,392.2112
0,0.753243711,0.372912068,0.240100509,0.547,0.652891064,0.58239839,0.531594424,0.858423449,0.850029121,396.9772
0,0.75619221,0.373307416,0.239001189,0.556666667,0.660685155,0.591802098,0.532112712,0.858423449,0.850029121,405.2834
0,0.759009504,0.367278358,0.237082987,0.567333333,0.668660504,0.597949538,0.533011783,0.858423449,0.850029121,409.0812
0,0.762743625,0.367278358,0.236533327,0.579666667,0.677360885,0.605784317,0.532493495,0.858423449,0.850029121,417.4464
0,0.765429714,0.366454716,0.235568618,0.599333333,0.675367047,0.603623339,0.532366567,0.858423449,0.850029121,418.7146
0,0.770213478,0.36444503,0.235849057,0.623666667,0.677179627,0.605438955,0.532493495,0.858423449,0.850029121,418.771
0,0.779910603,0.365631074,0.236264106,0.642666667,0.678085916,0.606642787,0.53235599,0.857142857,0.848136284,417.764
0,0.789214917,0.369255098,0.237632648,0.638333333,0.67862969,0.610619382,0.531710774,0.84988617,0.840856144,416.22
0,0.802385362,0.366850064,0.236533327,0.628666667,0.67953598,0.610619382,0.531710774,0.842629482,0.833576005,414.7946
0,0.807234327,0.366850064,0.236813766,0.613666667,0.680623527,0.61266195,0.531573269,0.835372795,0.826295865,413.432
0,0.817520669,0.366850064,0.237082987,0.595666667,0.680442269,0.61266195,0.531827124,0.828116107,0.819015725,414.7192
0,0.8244005,0.366850064,0.238036479,0.583666667,0.677904658,0.612060034,0.531181909,0.822140011,0.813628422,414.9334
0,0.830690309,0.366026422,0.237901869,0.592333333,0.678810948,0.611813347,0.530928053,0.822140011,0.813628422,415.676
0,0.836128491,0.366026422,0.237901869,0.606,0.679717238,0.613619096,0.531319414,0.822140011,0.813628422,416.1544
0,0.829510266,0.365235726,0.237901869,0.616,0.680079753,0.613865783,0.531583846,0.822140011,0.813628422,416.6426
0,0.819551535,0.365235726,0.238036479,0.625,0.680804785,0.614467699,0.531203063,0.822140011,0.813628422,415.5442
0,0.816996652,0.364840378,0.237901869,0.632,0.683161138,0.614221012,0.531594424,0.822140011,0.813628422,414.7214
0,0.797798808,0.369288044,0.239539632,0.639666667,0.68297988,0.614822928,0.531594424,0.822140011,0.813628422,413.1602
0,0.78384274,0.370902382,0.240638952,0.64,0.681167301,0.610609514,0.530949208,0.822140011,0.813628422,411.825
0,0.779256186,0.37251672,0.240908173,0.637,0.682254849,0.610609514,0.53043092,0.822140011,0.813628422,410.778
0,0.780697031,0.370902382,0.238989972,0.636,0.690411456,0.614704518,0.530811703,0.822140011,0.813628422,408.9094
0,0.771457917,0.363258986,0.234749736,0.643,0.709987312,0.628686737,0.530557847,0.822140011,0.813628422,408.1182
0,0.786528024,0.352782262,0.231462993,0.659666667,0.728294363,0.642668956,0.53093863,0.822140011,0.813628422,408.1488
0,0.803432591,0.349158238,0.230913333,0.69,0.74696393,0.661584915,0.531192486,0.822140011,0.813628422,408.2892
0,0.827217794,0.347939248,0.235983667,0.724333333,0.762914628,0.674590253,0.531192486,0.822140011,0.813628422,408.642
0,0.835801685,0.349158238,0.243387252,0.749666667,0.77234004,0.684230781,0.53093863,0.822140011,0.813628422,408.9304
0,0.844581982,0.35881132,0.254200974,0.768333333,0.772883814,0.685671433,0.530674198,0.822140011,0.813628422,408.8496
0,0.851527013,0.368464402,0.26283849,0.78,0.773608845,0.686993675,0.530028982,0.822140011,0.813628422,408.4696
0,0.854082701,0.374921754,0.270096247,0.78,0.773427587,0.684576142,0.530293415,0.822140011,0.813628422,407.679
0,0.85853805,0.38134616,0.277219393,0.765666667,0.773971361,0.686628578,0.531065558,0.822140011,0.813628422,406.7526
0,0.881077204,0.383751194,0.281325017,0.730333333,0.77143375,0.691443908,0.531710774,0.822140011,0.813628422,405.621
0,0.93834393,0.381741508,0.2840621,0.677666667,0.769258655,0.70517944,0.531975207,0.820859419,0.811735585,404.8884
0,0.983292644,0.38134616,0.288986606,0.615666667,0.769439913,0.728673909,0.53274735,0.81374502,0.804601048,404.304
0,0.884878136,0.386156228,0.294191551,0.562,0.761283306,0.764216571,0.532620423,0.80663062,0.797466511,404.8454
0,0.73653555,0.3901756,0.295975142,0.540666667,0.717237629,0.746869542,0.532493495,0.799516221,0.790331974,405.4614
0,0.607915629,0.437222021,0.325421219,0.559333333,0.565887258,0.667831029,0.531975207,0.792401821,0.783197437,406.297
0,0.475363572,0.504002899,0.365826846,0.595666667,0.523886506,0.537225067,0.532229062,0.786568014,0.777955737,407.075
0,0.351132995,0.574407802,0.407331793,0.631333333,0.48043569,0.418667298,0.531848279,0.786568014,0.777955737,407.7064
0,0.315095784,0.631930946,0.442532475,0.652,0.446772803,0.300958132,0.532493495,0.786568014,0.777955737,407.435
0,0.329641874,0.664118868,0.462522155,0.65,0.339649367,0.253239,0.532493495,0.786568014,0.777955737,407.0194
0,0.413313886,0.650051066,0.453076975,0.618666667,0.357231386,0.25335741,0.532102135,0.786568014,0.777955737,407.0092
0,0.471563445,0.581260501,0.412132906,0.570333333,0.380925087,0.407694661,0.532620423,0.786568014,0.777955737,406.885
0,0.528174949,0.507626923,0.368855585,0.527666667,0.404618788,0.539741275,0.533265639,0.786568014,0.777955737,406.7622
0,0.636417787,0.443679373,0.330648599,0.491333333,0.429218778,0.664318206,0.532482918,0.786568014,0.777955737,406.639
0,0.733914662,0.40266201,0.306003634,0.461333333,0.564255936,0.768785215,0.531964629,0.786568014,0.777955737,406.7514
0,0.726379609,0.367673706,0.284353757,0.448666667,0.680079753,0.882280967,0.532229062,0.786568014,0.777955737,406.8704
0,0.713012758,0.36688301,0.283523658,0.450333333,0.67953598,0.883613076,0.531964629,0.786568014,0.777955737,407.1726
0,0.703184427,0.367278358,0.281055796,0.447333333,0.678992206,0.885547102,0.531446341,0.786568014,0.777955737,407.5578
0,0.691848442,0.36444503,0.279541426,0.447333333,0.67862969,0.88567538,0.531837702,0.786568014,0.777955737,407.9744
0,0.68608265,0.36444503,0.278711327,0.446333333,0.677179627,0.885310283,0.532229062,0.786568014,0.777955737,408.1804
0,0.689817576,0.36444503,0.278857156,0.444333333,0.6777234,0.885428693,0.532874278,0.786568014,0.777955737,408.0756
0,0.697222229,0.365235726,0.277623225,0.442666667,0.679717238,0.885300415,0.532620423,0.786568014,0.777955737,408.0264
0,0.698729079,0.36444503,0.277073565,0.447333333,0.682798622,0.884214993,0.533265639,0.786568014,0.777955737,408.3088
0,0.700301933,0.3612493,0.275839634,0.458333333,0.683704912,0.879024698,0.533265639,0.786568014,0.777955737,409.1838
0,0.702005189,0.358020624,0.274201871,0.470666667,0.684429944,0.875048104,0.533519494,0.786568014,0.777955737,410.4136
0,0.685231022,0.359634962,0.274886142,0.478333333,0.685336233,0.860710656,0.533001206,0.786568014,0.777955737,403.2362
0,0.679661635,0.361644648,0.276669733,0.483333333,0.685698749,0.846373208,0.532609845,0.786568014,0.777955737,403.5176
0,0.673568231,0.3612493,0.277623225,0.490666667,0.681348559,0.832756086,0.531837702,0.786568014,0.777955737,403.6506
0,0.676189119,0.36566402,0.279956476,0.493666667,0.671379373,0.813968404,0.531446341,0.786568014,0.777955737,403.4306
0,0.673306625,0.37251672,0.284331322,0.497666667,0.651441001,0.778425742,0.530928053,0.786568014,0.777955737,402.8882
0,0.676124724,0.377326788,0.294191551,0.513666667,0.634221497,0.754210947,0.530674198,0.786568014,0.777955737,410.6746
0,0.678745612,0.38256515,0.305420322,0.536666667,0.616276962,0.727588487,0.531319414,0.786568014,0.777955737,410.8602
0,0.680776478,0.390999242,0.321180984,0.553666667,0.600507522,0.702525088,0.531319414,0.786568014,0.777955737,410.8932
0,0.666230389,0.405462393,0.338433581,0.556,0.592169657,0.68192179,0.531583846,0.786568014,0.777955737,410.2066
0,0.656270853,0.417520509,0.352679873,0.552666667,0.593075947,0.676978183,0.531721351,0.786568014,0.777955737,409.8566
0,0.656401253,0.422363523,0.3587037,0.547,0.591807142,0.659867973,0.531721351,0.786568014,0.777955737,410.0302
0,0.650045439,0.430797615,0.364458304,0.537333333,0.589088273,0.642520944,0.531467496,0.786568014,0.777955737,410.3686
0,0.65351876,0.440846045,0.370067081,0.528333333,0.588363241,0.628430183,0.531340568,0.786568014,0.777955737,410.926
0,0.668588866,0.445689059,0.372815382,0.536,0.587638209,0.618069329,0.532631,0.786568014,0.777955737,413.7734
0,0.681300495,0.446084407,0.376247953,0.551333333,0.588725757,0.607471656,0.53223964,0.786568014,0.777955737,416.2512
0,0.694143329,0.453299509,0.379534696,0.559,0.580931666,0.599163238,0.531975207,0.786568014,0.777955737,417.9974
0,0.707706586,0.452904161,0.382417607,0.566666667,0.573681349,0.592413882,0.531721351,0.786568014,0.777955737,419.2806
0,0.71386519,0.454123151,0.383236488,0.580666667,0.565343484,0.580365689,0.531721351,0.786568014,0.777955737,419.8266
0,0.715830856,0.454518499,0.38295605,0.589333333,0.557005619,0.570123245,0.530684775,0.786568014,0.777955737,418.346
0,0.715961257,0.454123151,0.381722119,0.589666667,0.547580207,0.560245898,0.531076135,0.786568014,0.777955737,416.5706
0,0.724937959,0.448522387,0.378300765,0.585333333,0.54812398,0.559880801,0.531340568,0.786568014,0.777955737,415.4304
0,0.72860688,0.448522387,0.374183923,0.584,0.547217691,0.559643981,0.531203063,0.786568014,0.777955737,414.3156
0,0.736273139,0.444107666,0.369663249,0.577666667,0.549211528,0.561933237,0.531329991,0.786568014,0.777955737,413.0732
0,0.732014196,0.438869305,0.368563929,0.572,0.54993656,0.563373889,0.531076135,0.786568014,0.777955737,412.448
0,0.737518383,0.439660001,0.368014269,0.568666667,0.549755302,0.563975805,0.531203063,0.786568014,0.777955737,411.9808
0,0.730900158,0.441241393,0.369517421,0.572333333,0.547761465,0.564459311,0.530811703,0.786568014,0.777955737,410.9376
0,0.728869291,0.442855731,0.373768874,0.572333333,0.547398949,0.564459311,0.531076135,0.786568014,0.777955737,410.1204
0,0.735749122,0.448489441,0.378289547,0.578666667,0.546130143,0.563738985,0.530557847,0.786568014,0.777955737,409.73
0,0.744201808,0.452508813,0.378973818,0.592333333,0.544498822,0.560127488,0.530684775,0.786568014,0.777955737,408.7276
0,0.747609124,0.451322769,0.37924304,0.617666667,0.545767627,0.560482717,0.530420342,0.786568014,0.777955737,407.5024
0,0.733784261,0.453760749,0.378973818,0.644333333,0.544861338,0.559880801,0.53054727,0.786568014,0.777955737,406.3382
0,0.712227135,0.4533654,0.376505957,0.65,0.547217691,0.561804959,0.529902054,0.786568014,0.777955737,405.3264
0,0.688901553,0.44773169,0.372400332,0.641,0.545948885,0.549875176,0.530420342,0.786568014,0.777955737,404.5794
0,0.674551869,0.442130926,0.369943688,0.629666667,0.547036433,0.542652181,0.530420342,0.786568014,0.777955737,404.2646
0,0.655419225,0.440911936,0.367756265,0.609,0.546311401,0.533978667,0.530684775,0.786568014,0.777955737,404.3406
0,0.675665103,0.436892564,0.367206605,0.587333333,0.54812398,0.524940055,0.531456919,0.786568014,0.777955737,403.6172
0,0.716354068,0.43448753,0.366387724,0.585333333,0.546492659,0.518437386,0.531975207,0.786568014,0.777955737,403.8578
0,0.744856225,0.432477844,0.365153793,0.592666667,0.566249773,0.564577721,0.531329991,0.786568014,0.777955737,404.1708
0,0.771916734,0.43326854,0.370212909,0.598666667,0.583469277,0.607580198,0.531583846,0.786568014,0.777955737,404.5598
0,0.804546629,0.42763483,0.377470666,0.604333333,0.600145006,0.650710952,0.531837702,0.786568014,0.777955737,405.0582
0,0.817389463,0.429216222,0.384728423,0.616,0.615733188,0.694088393,0.531065558,0.786568014,0.777955737,406.9592
0,0.816669041,0.428787929,0.390752249,0.639333333,0.634402755,0.734929892,0.530674198,0.786568014,0.777955737,408.1476
0,0.797864008,0.427964287,0.398840105,0.661333333,0.633496465,0.734574662,0.530674198,0.786568014,0.777955737,409.3088
0,0.806775511,0.425559253,0.400219864,0.664,0.634221497,0.736143592,0.53054727,0.786568014,0.777955737,410.1968
0,0.796095553,0.427964287,0.399535593,0.661666667,0.635127787,0.736508688,0.529902054,0.786568014,0.777955737,411.1228
0,0.780107814,0.425559253,0.399120544,0.651666667,0.635852819,0.735788362,0.530166487,0.786568014,0.777955737,412.0974
0,0.762613225,0.425163905,0.400074036,0.630666667,0.633858981,0.733982614,0.530557847,0.786568014,0.777955737,412.7736
0,0.780304219,0.425987547,0.400612478,0.604666667,0.633496465,0.733982614,0.531456919,0.786568014,0.777955737,413.2752
0,0.771131111,0.427997233,0.401296749,0.599666667,0.632590176,0.733864204,0.531203063,0.786568014,0.777955737,413.6944
0,0.774734832,0.429611571,0.403484172,0.597,0.632771434,0.737357292,0.531721351,0.786568014,0.777955737,413.812
0,0.774538427,0.427997233,0.402396069,0.596,0.635309045,0.743623141,0.531583846,0.786568014,0.777955737,413.1754
0,0.77735572,0.424373209,0.398290445,0.593333333,0.646728294,0.750007401,0.531964629,0.786568014,0.777955737,412.267
0,0.764906502,0.419530195,0.395003702,0.596333333,0.657241254,0.755424647,0.531710774,0.786568014,0.777955737,411.2308
0,0.761106375,0.415510823,0.39253584,0.594,0.667754214,0.760003158,0.531710774,0.786568014,0.777955737,409.9676
0,0.754881766,0.413501137,0.390079196,0.595333333,0.675367047,0.760003158,0.531710774,0.786568014,0.777955737,408.5344
0,0.75920591,0.41834415,0.392681668,0.592333333,0.684067428,0.759401241,0.531975207,0.786568014,0.777955737,407.155
0,0.758354282,0.423582512,0.398436273,0.587666667,0.68297988,0.758680915,0.531594424,0.786568014,0.777955737,405.7446
0,0.754946966,0.434059236,0.405009759,0.582666667,0.681892333,0.756756757,0.53223964,0.786568014,0.777955737,404.1562
0,0.745839058,0.441274339,0.410483925,0.580333333,0.681529817,0.756756757,0.532366567,0.786568014,0.777955737,402.8904
0,0.744332209,0.448127039,0.416373141,0.581333333,0.68297988,0.75784218,0.53223964,0.786568014,0.777955737,400.7608
0,0.737649588,0.44773169,0.422262356,0.595,0.681529817,0.756756757,0.532366567,0.786568014,0.777955737,399.0574
0,0.72841128,0.465818865,0.436374038,0.613666667,0.682617365,0.757358673,0.532620423,0.786568014,0.777955737,397.7732
0,0.723038298,0.479886667,0.445695825,0.613333333,0.682436107,0.748201652,0.532229062,0.786568014,0.777955737,396.929
0,0.719827388,0.483510691,0.447614026,0.599666667,0.678992206,0.737238882,0.531837702,0.786568014,0.777955737,397.7716
